,theta,calulated_p,phat,Dicrepancy_percnt
368,3.613844870725605,0.12433405633848871,0.00868503,1331.5904000459775
369,3.615512927439533,0.12417170889309093,0.008664363,1333.1314140199715
370,3.6171809841534612,0.12400955723350049,0.008643765,1334.670623250288
371,3.6188490408673895,0.12384760115806315,0.0086232,1336.2140249795957
372,3.6205170975813177,0.12368584046525277,0.008602716,1337.7533798948666
373,3.622185154295246,0.1235242749536718,0.008582247,1339.2998580922467
374,3.623853211009174,0.12336290442205144,0.008561839,1340.8458204518574
375,3.6255212677231023,0.12320172866925161,0.008541471,1342.3946880282458
376,3.6271893244370306,0.12304074749426097,0.008521152,1343.9450371075457
377,3.6288573811509592,0.12287996069619711,0.008500892,1345.4949491018008
378,3.6305254378648875,0.12271936807430672,0.008480671,1347.0478818560698
379,3.6321934945788157,0.12255896942796607,0.008460495,1348.6028763541726
380,3.633861551292744,0.12239876455668053,0.008440373,1350.158160159173
381,3.635529608006672,0.12223875326008471,0.008420292,1351.7162715758416
382,3.6371976647206004,0.12207893533794334,0.008400266,1353.2746282587507
383,3.638865721434529,0.1219193105901506,0.008380279,1354.83594747572
384,3.6405337781484572,0.12175987881673067,0.008360343,1356.3981170532577
385,3.6422018348623855,0.12160063981783775,0.008340458,1357.961111910929
386,3.6438698915763137,0.12144159339375582,0.008320617,1359.526376974551
387,3.645537948290242,0.12128273934489942,0.008300814,1361.09455760298
388,3.64720600500417,0.12112407747181353,0.008281077,1362.6608796648482
389,3.6488740617180984,0.12096560757517327,0.008261375,1364.2309020357034
390,3.6505421184320266,0.12080732945578454,0.0082417205,1365.8023102196178
391,3.652210175145955,0.12064924291458401,0.008222107,1367.3762479733011
392,3.653878231859883,0.12049134775263914,0.008202553,1368.949371713421
393,3.6555462885738113,0.12033364377114808,0.008183032,1370.5263249402578
394,3.65721434528774,0.12017613077144051,0.008163562,1372.1040903019416
395,3.658882402001668,0.12001880855497693,0.00814413,1373.6848327565956
396,3.6605504587155964,0.11986167692334926,0.00812477,1375.2624611040096
397,3.6622185154295246,0.11970473567828088,0.008105426,1376.846920433099
398,3.663886572143453,0.11954798462162652,0.008086142,1378.4304146126528
399,3.665554628857381,0.11939142355537269,0.008066897,1380.0166582480874
400,3.6672226855713093,0.11923505228163767,0.008047705,1381.6032450471735
401,3.668890742285238,0.11907887060267142,0.00802855,1383.1927248688592
402,3.670558798999166,0.11892287832085602,0.00800955,1384.7635125642703
403,3.6722268557130944,0.11876707523870556,0.007990742,1386.3084519400938
